NomeDoArquivo,Objeto,Repeticao,Classe,Fundo,Periodo,Ambiente,Integrante
20200926_200149.jpg,pires,3,cozinha_pratos,preto,noite,dentro,Carime
20200926_200212.jpg,fundo,1,cozinha_pratos,preto,noite,dentro,Carime
20200926_200217.jpg,fundo,2,cozinha_pratos,preto,noite,dentro,Carime
20200926_200254.jpg,fundo,3,cozinha_pratos,preto,noite,dentro,Carime
20200926_200357.jpg,raso,1,cozinha_pratos,preto,noite,dentro,Carime
20200926_200404.jpg,raso,2,cozinha_pratos,preto,noite,dentro,Carime
20200926_200408.jpg,raso,3,cozinha_pratos,preto,noite,dentro,Carime
20200926_200519.jpg,fundo,1,cozinha_pratos,branco,noite,dentro,Carime
20200926_200527.jpg,fundo,2,cozinha_pratos,branco,noite,dentro,Carime
20200926_200534.jpg,fundo,3,cozinha_pratos,branco,noite,dentro,Carime
20200926_200549.jpg,raso,1,cozinha_pratos,branco,noite,dentro,Carime
20200926_200554.jpg,raso,2,cozinha_pratos,branco,noite,dentro,Carime
20200926_200602.jpg,raso,3,cozinha_pratos,branco,noite,dentro,Carime
20200926_200626.jpg,pires,1,cozinha_pratos,branco,noite,dentro,Carime
20200926_200630.jpg,pires,2,cozinha_pratos,branco,noite,dentro,Carime
20200926_200638.jpg,pires,3,cozinha_pratos,branco,noite,dentro,Carime
20200926_200654.jpg,mascara,1,higiene_pandemia,branco,noite,dentro,Carime
20200926_200658.jpg,mascara,2,higiene_pandemia,branco,noite,dentro,Carime
20200926_200700.jpg,mascara,3,higiene_pandemia,branco,noite,dentro,Carime
20200926_200710.jpg,sabonete,1,higiene_pandemia,branco,noite,dentro,Carime
20200926_200713.jpg,sabonete,2,higiene_pandemia,branco,noite,dentro,Carime
20200926_200716.jpg,sabonete,3,higiene_pandemia,branco,noite,dentro,Carime
20200926_200744.jpg,alcool,1,higiene_pandemia,branco,noite,dentro,Carime
20200926_200753.jpg,alcool,2,higiene_pandemia,branco,noite,dentro,Carime
20200926_200759.jpg,alcool,3,higiene_pandemia,branco,noite,dentro,Carime
20200926_200816.jpg,tenis,1,vestuario_calcadosbr,branco,noite,dentro,Carime
20200926_200821.jpg,tenis,2,vestuario_calcadosbr,branco,noite,dentro,Carime
20200926_200826.jpg,tenis,3,vestuario_calcadosbr,branco,noite,dentro,Carime
20200926_200836.jpg,sapato,1,vestuario_calcadosbr,branco,noite,dentro,Carime
20200926_200842.jpg,sapato,2,vestuario_calcadosbr,branco,noite,dentro,Carime
20200926_200848.jpg,sapato,3,vestuario_calcadosbr,branco,noite,dentro,Carime
20200926_200917.jpg,chinelo,1,vestuario_calcadosbr,branco,noite,dentro,Carime
20200926_200920.jpg,chinelo,2,vestuario_calcadosbr,branco,noite,dentro,Carime
20200926_200927.jpg,chinelo,3,vestuario_calcadosbr,branco,noite,dentro,Carime
20200926_201027.jpg,tenis,1,vestuario_calcadosbr,vermelho,noite,fora,Carime
20200926_201036.jpg,tenis,2,vestuario_calcadosbr,vermelho,noite,fora,Carime
20200926_201039.jpg,tenis,3,vestuario_calcadosbr,vermelho,noite,fora,Carime
20200926_201047.jpg,sapato,1,vestuario_calcadosbr,vermelho,noite,fora,Carime
20200926_201102.jpg,sapato,2,vestuario_calcadosbr,vermelho,noite,fora,Carime
20200926_201109.jpg,sapato,3,vestuario_calcadosbr,vermelho,noite,fora,Carime
20200926_201120.jpg,chinelo,1,vestuario_calcadosbr,vermelho,noite,fora,Carime
20200926_201123.jpg,chinelo,2,vestuario_calcadosbr,vermelho,noite,fora,Carime
20200926_201130.jpg,chinelo,3,vestuario_calcadosbr,vermelho,noite,fora,Carime
20200926_201157.jpg,alcool,1,higiene_pandemia,vermelho,noite,fora,Carime
20200926_201205.jpg,alcool,2,higiene_pandemia,vermelho,noite,fora,Carime
20200926_201214.jpg,alcool,3,higiene_pandemia,vermelho,noite,fora,Carime
20200926_201221.jpg,sabonete,1,higiene_pandemia,vermelho,noite,fora,Carime
20200926_201224.jpg,sabonete,2,higiene_pandemia,vermelho,noite,fora,Carime
20200926_201227.jpg,sabonete,3,higiene_pandemia,vermelho,noite,fora,Carime
20200926_201248.jpg,mascara,1,higiene_pandemia,vermelho,noite,fora,Carime
20200926_201302.jpg,mascara,2,higiene_pandemia,vermelho,noite,fora,Carime
20200926_201306.jpg,mascara,3,higiene_pandemia,vermelho,noite,fora,Carime
20200926_201329.jpg,pires,1,cozinha_pratos,vermelho,noite,fora,Carime
20200926_201332.jpg,pires,2,cozinha_pratos,vermelho,noite,fora,Carime
20200926_201337.jpg,pires,3,cozinha_pratos,vermelho,noite,fora,Carime
20200926_201450.jpg,raso,1,cozinha_pratos,vermelho,noite,fora,Carime
20200926_201456.jpg,raso,2,cozinha_pratos,vermelho,noite,fora,Carime
20200926_201503.jpg,raso,3,cozinha_pratos,vermelho,noite,fora,Carime
20200926_201517.jpg,fundo,1,cozinha_pratos,vermelho,noite,fora,Carime
20200926_201524.jpg,fundo,2,cozinha_pratos,vermelho,noite,fora,Carime
20200926_201545.jpg,fundo,3,cozinha_pratos,vermelho,noite,fora,Carime
20200926_201658.jpg,pires,1,cozinha_pratos,branco,noite,fora,Carime
20200926_201702.jpg,pires,2,cozinha_pratos,branco,noite,fora,Carime
20200926_201706.jpg,pires,3,cozinha_pratos,branco,noite,fora,Carime
20200926_201800.jpg,fundo,1,cozinha_pratos,branco,noite,fora,Carime
20200926_201808.jpg,fundo,2,cozinha_pratos,branco,noite,fora,Carime
20200926_201827.jpg,fundo,3,cozinha_pratos,branco,noite,fora,Carime
20200926_201846.jpg,raso,1,cozinha_pratos,branco,noite,fora,Carime
20200926_201850.jpg,raso,2,cozinha_pratos,branco,noite,fora,Carime
20200926_201858.jpg,raso,3,cozinha_pratos,branco,noite,fora,Carime
20200926_201924.jpg,sabonete,1,higiene_pandemia,branco,noite,fora,Carime
20200926_201928.jpg,sabonete,2,higiene_pandemia,branco,noite,fora,Carime
20200926_201934.jpg,sabonete,3,higiene_pandemia,branco,noite,fora,Carime
20200926_202025.jpg,mascara,1,higiene_pandemia,branco,noite,fora,Carime
20200926_202029.jpg,mascara,2,higiene_pandemia,branco,noite,fora,Carime
20200926_202034.jpg,mascara,3,higiene_pandemia,branco,noite,fora,Carime
20200926_202054.jpg,alcool,1,higiene_pandemia,branco,noite,fora,Carime
20200926_202057.jpg,alcool,2,higiene_pandemia,branco,noite,fora,Carime
20200926_202108.jpg,alcool,3,higiene_pandemia,branco,noite,fora,Carime
20200926_202117.jpg,chinelo,1,vestuario_calcados,branco,noite,fora,Carime
20200926_202121.jpg,chinelo,2,vestuario_calcados,branco,noite,fora,Carime
20200926_202126.jpg,chinelo,3,vestuario_calcados,branco,noite,fora,Carime
20200926_202152.jpg,tenis,1,vestuario_calcados,branco,noite,fora,Carime
20200926_202159.jpg,tenis,2,vestuario_calcados,branco,noite,fora,Carime
20200926_202205.jpg,tenis,3,vestuario_calcados,branco,noite,fora,Carime
20200926_202215.jpg,sapato,1,vestuario_calcados,branco,noite,fora,Carime
20200926_202217.jpg,sapato,2,vestuario_calcados,branco,noite,fora,Carime
20200926_202222.jpg,sapato,3,vestuario_calcados,branco,noite,fora,Carime
20200926_202342.jpg,sapato,1,vestuario_calcados,preto,noite,fora,Carime
20200926_202345.jpg,sapato,2,vestuario_calcados,preto,noite,fora,Carime
20200926_202350.jpg,sapato,3,vestuario_calcados,preto,noite,fora,Carime
20200926_202358.jpg,tenis,1,vestuario_calcados,preto,noite,fora,Carime
20200926_202402.jpg,tenis,2,vestuario_calcados,preto,noite,fora,Carime
20200926_202405.jpg,tenis,3,vestuario_calcados,preto,noite,fora,Carime
20200926_202447.jpg,chinelo,1,vestuario_calcados,preto,noite,fora,Carime
20200926_202451.jpg,chinelo,2,vestuario_calcados,preto,noite,fora,Carime
20200926_202456.jpg,chinelo,3,vestuario_calcados,preto,noite,fora,Carime
20200926_202512.jpg,alcool,1,higiene_pandemia,preto,noite,fora,Carime
20200926_202518.jpg,alcool,2,higiene_pandemia,preto,noite,fora,Carime
20200926_202524.jpg,alcool,3,higiene_pandemia,preto,noite,fora,Carime
20200926_202541.jpg,mascara,1,higiene_pandemia,preto,noite,fora,Carime
20200926_202545.jpg,mascara,2,higiene_pandemia,preto,noite,fora,Carime
20200926_202548.jpg,mascara,3,higiene_pandemia,preto,noite,fora,Carime
20200926_202557.jpg,sabonete,1,higiene_pandemia,preto,noite,fora,Carime
20200926_202601.jpg,sabonete,2,higiene_pandemia,preto,noite,fora,Carime
20200926_202618.jpg,sabonete,3,higiene_pandemia,preto,noite,fora,Carime
20200926_202642.jpg,pires,1,cozinha_pratos,preto,noite,fora,Carime
20200926_202648.jpg,pires,2,cozinha_pratos,preto,noite,fora,Carime
20200926_202651.jpg,pires,3,cozinha_pratos,preto,noite,fora,Carime
20200926_202717.jpg,raso,1,cozinha_pratos,preto,noite,fora,Carime
20200926_202721.jpg,raso,2,cozinha_pratos,preto,noite,fora,Carime
20200926_202727.jpg,raso,3,cozinha_pratos,preto,noite,fora,Carime
20200926_202802.jpg,fundo,1,cozinha_pratos,preto,noite,fora,Carime
20200926_202811.jpg,fundo,2,cozinha_pratos,preto,noite,fora,Carime
20200926_202839.jpg,fundo,3,cozinha_pratos,preto,noite,fora,Carime
20200927_191952.jpg,pote,1,cozinha_potes,preto,noite,dentro,Carime
20200927_191957.jpg,pote,2,cozinha_potes,preto,noite,dentro,Carime
20200927_192003.jpg,pote,3,cozinha_potes,preto,noite,dentro,Carime
20200927_192010.jpg,semTampa,1,cozinha_potes,preto,noite,dentro,Carime
20200927_192013.jpg,semTampa,2,cozinha_potes,preto,noite,dentro,Carime
20200927_192017.jpg,semTampa,3,cozinha_potes,preto,noite,dentro,Carime
20200927_192036.jpg,comTampa,1,cozinha_potes,preto,noite,dentro,Carime
20200927_192039.jpg,comTampa,2,cozinha_potes,preto,noite,dentro,Carime
20200927_192042.jpg,comTampa,3,cozinha_potes,preto,noite,dentro,Carime
20200927_192055.jpg,xicara,1,cozinha_copos,preto,noite,dentro,Carime
20200927_192100.jpg,xicara,2,cozinha_copos,preto,noite,dentro,Carime
20200927_192105.jpg,xicara,3,cozinha_copos,preto,noite,dentro,Carime
20200927_192145.jpg,copo,1,cozinha_copos,preto,noite,dentro,Carime
20200927_192148.jpg,copo,2,cozinha_copos,preto,noite,dentro,Carime
20200927_192153.jpg,copo,3,cozinha_copos,preto,noite,dentro,Carime
20200927_192214.jpg,taca,1,cozinha_copos,preto,noite,dentro,Carime
20200927_192219.jpg,taca,2,cozinha_copos,preto,noite,dentro,Carime
20200927_192221.jpg,taca,3,cozinha_copos,preto,noite,dentro,Carime
20200927_192229.jpg,oculos,1,vestuario_pessoais,preto,noite,dentro,Carime
20200927_192232.jpg,oculos,2,vestuario_pessoais,preto,noite,dentro,Carime
20200927_192241.jpg,oculos,3,vestuario_pessoais,preto,noite,dentro,Carime
20200927_192253.jpg,carteira,1,vestuario_pessoais,preto,noite,dentro,Carime
20200927_192300.jpg,carteira,2,vestuario_pessoais,preto,noite,dentro,Carime
20200927_192304.jpg,carteira,3,vestuario_pessoais,preto,noite,dentro,Carime
20200927_192310.jpg,chave,1,vestuario_pessoais,preto,noite,dentro,Carime
20200927_192313.jpg,chave,2,vestuario_pessoais,preto,noite,dentro,Carime
20200927_192316.jpg,chave,3,vestuario_pessoais,preto,noite,dentro,Carime
20200927_192349.jpg,oculos,1,vestuario_pessoais,branco,noite,dentro,Carime
20200927_192404.jpg,oculos,2,vestuario_pessoais,branco,noite,dentro,Carime
20200927_192414.jpg,oculos,3,vestuario_pessoais,branco,noite,dentro,Carime
20200927_192430.jpg,chave,1,vestuario_pessoais,branco,noite,dentro,Carime
20200927_192433.jpg,chave,2,vestuario_pessoais,branco,noite,dentro,Carime
20200927_192438.jpg,chave,3,vestuario_pessoais,branco,noite,dentro,Carime
20200927_192456.jpg,carteira,1,vestuario_pessoais,branco,noite,dentro,Carime
20200927_192459.jpg,carteira,2,vestuario_pessoais,branco,noite,dentro,Carime
20200927_192502.jpg,carteira,3,vestuario_pessoais,branco,noite,dentro,Carime
20200927_192513.jpg,xicara,1,cozinha_copos,branco,noite,dentro,Carime
20200927_192518.jpg,xicara,2,cozinha_copos,branco,noite,dentro,Carime
20200927_192522.jpg,xicara,3,cozinha_copos,branco,noite,dentro,Carime
20200927_192530.jpg,taca,1,cozinha_copos,branco,noite,dentro,Carime
20200927_192534.jpg,taca,2,cozinha_copos,branco,noite,dentro,Carime
20200927_192539.jpg,taca,3,cozinha_copos,branco,noite,dentro,Carime
20200927_192551.jpg,copo,1,cozinha_copos,branco,noite,dentro,Carime
20200927_192607.jpg,copo,2,cozinha_copos,branco,noite,dentro,Carime
20200927_192615.jpg,copo,3,cozinha_copos,branco,noite,dentro,Carime
20200927_192634.jpg,pote,1,cozinha_potes,branco,noite,dentro,Carime
20200927_192638.jpg,pote,2,cozinha_potes,branco,noite,dentro,Carime
20200927_192644.jpg,pote,3,cozinha_potes,branco,noite,dentro,Carime
20200927_192651.jpg,comTampa,1,cozinha_potes,branco,noite,dentro,Carime
20200927_192654.jpg,comTampa,2,cozinha_potes,branco,noite,dentro,Carime
20200927_192657.jpg,comTampa,3,cozinha_potes,branco,noite,dentro,Carime
20200927_192709.jpg,semTampa,1,cozinha_potes,branco,noite,dentro,Carime
20200927_192712.jpg,semTampa,2,cozinha_potes,branco,noite,dentro,Carime
20200927_192717.jpg,semTampa,3,cozinha_potes,branco,noite,dentro,Carime
20200927_192805.jpg,copo,1,cozinha_copos,vermelho,noite,dentro,Carime
20200927_192811.jpg,copo,2,cozinha_copos,vermelho,noite,dentro,Carime
20200927_192815.jpg,copo,3,cozinha_copos,vermelho,noite,dentro,Carime
20200927_192827.jpg,taca,1,cozinha_copos,vermelho,noite,dentro,Carime
20200927_192831.jpg,taca,2,cozinha_copos,vermelho,noite,dentro,Carime
20200927_192835.jpg,taca,3,cozinha_copos,vermelho,noite,dentro,Carime
20200927_192857.jpg,xicara,1,cozinha_copos,vermelho,noite,dentro,Carime
20200927_192902.jpg,xicara,2,cozinha_copos,vermelho,noite,dentro,Carime
20200927_192907.jpg,xicara,3,cozinha_copos,vermelho,noite,dentro,Carime
20200927_192926.jpg,semTampa,1,cozinha_potes,vermelho,noite,dentro,Carime
20200927_192933.jpg,semTampa,2,cozinha_potes,vermelho,noite,dentro,Carime
20200927_192939.jpg,semTampa,3,cozinha_potes,vermelho,noite,dentro,Carime
20200927_192957.jpg,comTampa,1,cozinha_potes,vermelho,noite,dentro,Carime
20200927_193002.jpg,comTampa,2,cozinha_potes,vermelho,noite,dentro,Carime
20200927_193008.jpg,comTampa,3,cozinha_potes,vermelho,noite,dentro,Carime
20200927_193021.jpg,pote,1,cozinha_potes,vermelho,noite,dentro,Carime
20200927_193024.jpg,pote,2,cozinha_potes,vermelho,noite,dentro,Carime
20200927_193028.jpg,pote,3,cozinha_potes,vermelho,noite,dentro,Carime
20200927_193037.jpg,oculos,1,vestuario_pessoais,vermelho,noite,dentro,Carime
20200927_193042.jpg,oculos,2,vestuario_pessoais,vermelho,noite,dentro,Carime
20200927_193047.jpg,oculos,3,vestuario_pessoais,vermelho,noite,dentro,Carime
20200927_193055.jpg,chave,1,vestuario_pessoais,vermelho,noite,dentro,Carime
20200927_193057.jpg,chave,2,vestuario_pessoais,vermelho,noite,dentro,Carime
20200927_193100.jpg,chave,3,vestuario_pessoais,vermelho,noite,dentro,Carime
20200927_193116.jpg,carteira,1,vestuario_pessoais,vermelho,noite,dentro,Carime
20200927_193118.jpg,carteira,2,vestuario_pessoais,vermelho,noite,dentro,Carime
20200927_193122.jpg,carteira,3,vestuario_pessoais,vermelho,noite,dentro,Carime
20200927_193514.jpg,pote,1,cozinha_potes,vermelho,noite,fora,Carime
20200927_193518.jpg,pote,2,cozinha_potes,vermelho,noite,fora,Carime
20200927_193522.jpg,pote,3,cozinha_potes,vermelho,noite,fora,Carime
20200927_193557.jpg,comTampa,1,cozinha_potes,vermelho,noite,fora,Carime
20200927_193600.jpg,comTampa,2,cozinha_potes,vermelho,noite,fora,Carime
20200927_193605.jpg,comTampa,3,cozinha_potes,vermelho,noite,fora,Carime
20200927_193619.jpg,semTampa,1,cozinha_potes,vermelho,noite,fora,Carime
20200927_193621.jpg,semTampa,2,cozinha_potes,vermelho,noite,fora,Carime
20200927_193625.jpg,semTampa,3,cozinha_potes,vermelho,noite,fora,Carime
20200927_193647.jpg,taca,1,cozinha_copos,vermelho,noite,fora,Carime
20200927_193652.jpg,taca,2,cozinha_copos,vermelho,noite,fora,Carime
20200927_193655.jpg,taca,3,cozinha_copos,vermelho,noite,fora,Carime
20200927_193714.jpg,copo,1,cozinha_copos,vermelho,noite,fora,Carime
20200927_193720.jpg,copo,2,cozinha_copos,vermelho,noite,fora,Carime
20200927_193723.jpg,copo,3,cozinha_copos,vermelho,noite,fora,Carime
20200927_193731.jpg,xicara,1,cozinha_copos,vermelho,noite,fora,Carime
20200927_193734.jpg,xicara,2,cozinha_copos,vermelho,noite,fora,Carime
20200927_193738.jpg,xicara,3,cozinha_copos,vermelho,noite,fora,Carime
20200927_193746.jpg,carteira,1,vestuario_pessoais,vermelho,noite,fora,Carime
20200927_193750.jpg,carteira,2,vestuario_pessoais,vermelho,noite,fora,Carime
20200927_193753.jpg,carteira,3,vestuario_pessoais,vermelho,noite,fora,Carime
20200927_193758.jpg,chave,1,vestuario_pessoais,vermelho,noite,fora,Carime
20200927_193801.jpg,chave,2,vestuario_pessoais,vermelho,noite,fora,Carime
20200927_193803.jpg,chave,3,vestuario_pessoais,vermelho,noite,fora,Carime
20200927_193810.jpg,oculos,1,vestuario_pessoais,vermelho,noite,fora,Carime
20200927_193814.jpg,oculos,2,vestuario_pessoais,vermelho,noite,fora,Carime
20200927_193817.jpg,oculos,3,vestuario_pessoais,vermelho,noite,fora,Carime
20200927_193919.jpg,carteira,1,vestuario_pessoais,branco,noite,fora,Carime
20200927_193923.jpg,carteira,2,vestuario_pessoais,branco,noite,fora,Carime
20200927_193926.jpg,carteira,3,vestuario_pessoais,branco,noite,fora,Carime
20200927_193934.jpg,chave,1,vestuario_pessoais,branco,noite,fora,Carime
20200927_193937.jpg,chave,2,vestuario_pessoais,branco,noite,fora,Carime
20200927_193939.jpg,chave,3,vestuario_pessoais,branco,noite,fora,Carime
20200927_193948.jpg,oculos,1,vestuario_pessoais,branco,noite,fora,Carime
20200927_193951.jpg,oculos,2,vestuario_pessoais,branco,noite,fora,Carime
20200927_193956.jpg,oculos,3,vestuario_pessoais,branco,noite,fora,Carime
20200927_194008.jpg,semTampa,1,cozinha_potes,branco,noite,fora,Carime
20200927_194010.jpg,semTampa,2,cozinha_potes,branco,noite,fora,Carime
20200927_194014.jpg,semTampa,3,cozinha_potes,branco,noite,fora,Carime
20200927_194031.jpg,comTampa,1,cozinha_potes,branco,noite,fora,Carime
20200927_194035.jpg,comTampa,2,cozinha_potes,branco,noite,fora,Carime
20200927_194037.jpg,comTampa,3,cozinha_potes,branco,noite,fora,Carime
20200927_194047.jpg,pote,1,cozinha_potes,branco,noite,fora,Carime
20200927_194050.jpg,pote,2,cozinha_potes,branco,noite,fora,Carime
20200927_194055.jpg,pote,3,cozinha_potes,branco,noite,fora,Carime
20200927_194105.jpg,xicara,1,cozinha_copos,branco,noite,fora,Carime
20200927_194108.jpg,xicara,2,cozinha_copos,branco,noite,fora,Carime
20200927_194113.jpg,xicara,3,cozinha_copos,branco,noite,fora,Carime
20200927_194121.jpg,taca,1,cozinha_copos,branco,noite,fora,Carime
20200927_194125.jpg,taca,2,cozinha_copos,branco,noite,fora,Carime
20200927_194129.jpg,taca,3,cozinha_copos,branco,noite,fora,Carime
20200927_194147.jpg,copo,1,cozinha_copos,branco,noite,fora,Carime
20200927_194151.jpg,copo,2,cozinha_copos,branco,noite,fora,Carime
20200927_194154.jpg,copo,3,cozinha_copos,branco,noite,fora,Carime
20200927_194319.jpg,oculos,1,vestuario_pessoais,preto,noite,fora,Carime
20200927_194334.jpg,oculos,2,vestuario_pessoais,preto,noite,fora,Carime
20200927_194343.jpg,oculos,3,vestuario_pessoais,preto,noite,fora,Carime
20200927_194352.jpg,chave,1,vestuario_pessoais,preto,noite,fora,Carime
20200927_194354.jpg,chave,2,vestuario_pessoais,preto,noite,fora,Carime
20200927_194357.jpg,chave,3,vestuario_pessoais,preto,noite,fora,Carime
20200927_194403.jpg,carteira,1,vestuario_pessoais,preto,noite,fora,Carime
20200927_194406.jpg,carteira,2,vestuario_pessoais,preto,noite,fora,Carime
20200927_194410.jpg,carteira,3,vestuario_pessoais,preto,noite,fora,Carime
20200927_194417.jpg,semTampa,1,cozinha_potes,preto,noite,fora,Carime
20200927_194422.jpg,semTampa,2,cozinha_potes,preto,noite,fora,Carime
20200927_194425.jpg,semTampa,3,cozinha_potes,preto,noite,fora,Carime
20200927_194434.jpg,comTampa,1,cozinha_potes,preto,noite,fora,Carime
20200927_194437.jpg,comTampa,2,cozinha_potes,preto,noite,fora,Carime
20200927_194440.jpg,comTampa,3,cozinha_potes,preto,noite,fora,Carime
20200927_194446.jpg,pote,1,cozinha_potes,preto,noite,fora,Carime
20200927_194449.jpg,pote,2,cozinha_potes,preto,noite,fora,Carime
20200927_194452.jpg,pote,3,cozinha_potes,preto,noite,fora,Carime
20200927_194459.jpg,copo,1,cozinha_copos,preto,noite,fora,Carime
20200927_194505.jpg,copo,2,cozinha_copos,preto,noite,fora,Carime
20200927_194511.jpg,copo,3,cozinha_copos,preto,noite,fora,Carime
20200927_194519.jpg,taca,1,cozinha_copos,preto,noite,fora,Carime
20200927_194523.jpg,taca,2,cozinha_copos,preto,noite,fora,Carime
20200927_194525.jpg,taca,3,cozinha_copos,preto,noite,fora,Carime
20200927_194535.jpg,xicara,1,cozinha_copos,preto,noite,fora,Carime
20200927_194538.jpg,xicara,2,cozinha_copos,preto,noite,fora,Carime
20200927_194541.jpg,xicara,3,cozinha_copos,preto,noite,fora,Carime
20200928_124629.jpg,carteira,1,vestuario_pessoais,preto,dia,dentro,Carime
20200928_124632.jpg,carteira,2,vestuario_pessoais,preto,dia,dentro,Carime
20200928_124636.jpg,carteira,3,vestuario_pessoais,preto,dia,dentro,Carime
20200928_124645.jpg,oculos,1,vestuario_pessoais,preto,dia,dentro,Carime
20200928_124648.jpg,oculos,2,vestuario_pessoais,preto,dia,dentro,Carime
20200928_124653.jpg,oculos,3,vestuario_pessoais,preto,dia,dentro,Carime
20200928_124702.jpg,chave,1,vestuario_pessoais,preto,dia,dentro,Carime
20200928_124704.jpg,chave,2,vestuario_pessoais,preto,dia,dentro,Carime
20200928_124712.jpg,chave,3,vestuario_pessoais,preto,dia,dentro,Carime
20200928_124723.jpg,comTampa,1,cozinha_potes,preto,dia,dentro,Carime
20200928_124726.jpg,comTampa,2,cozinha_potes,preto,dia,dentro,Carime
20200928_124730.jpg,comTampa,3,cozinha_potes,preto,dia,dentro,Carime
20200928_124755.jpg,semTampa,1,cozinha_potes,preto,dia,dentro,Carime
20200928_124757.jpg,semTampa,2,cozinha_potes,preto,dia,dentro,Carime
20200928_124809.jpg,semTampa,3,cozinha_potes,preto,dia,dentro,Carime
20200928_124825.jpg,pote,1,cozinha_potes,preto,dia,dentro,Carime
20200928_124831.jpg,pote,2,cozinha_potes,preto,dia,dentro,Carime
20200928_124835.jpg,pote,3,cozinha_potes,preto,dia,dentro,Carime
20200928_124841.jpg,taca,1,cozinha_copos,preto,dia,dentro,Carime
20200928_124846.jpg,taca,2,cozinha_copos,preto,dia,dentro,Carime
20200928_124848.jpg,taca,3,cozinha_copos,preto,dia,dentro,Carime
20200928_124856.jpg,copo,1,cozinha_copos,preto,dia,dentro,Carime
20200928_124900.jpg,copo,2,cozinha_copos,preto,dia,dentro,Carime
20200928_124903.jpg,copo,3,cozinha_copos,preto,dia,dentro,Carime
20200928_124910.jpg,xicara,1,cozinha_copos,preto,dia,dentro,Carime
20200928_124915.jpg,xicara,2,cozinha_copos,preto,dia,dentro,Carime
20200928_124918.jpg,xicara,3,cozinha_copos,preto,dia,dentro,Carime
20200928_124947.jpg,carteira,1,vestuario_pessoais,vermelho,dia,dentro,Carime
20200928_124950.jpg,carteira,2,vestuario_pessoais,vermelho,dia,dentro,Carime
20200928_124952.jpg,carteira,3,vestuario_pessoais,vermelho,dia,dentro,Carime
20200928_124959.jpg,oculos,1,vestuario_pessoais,vermelho,dia,dentro,Carime
20200928_125004.jpg,oculos,2,vestuario_pessoais,vermelho,dia,dentro,Carime
20200928_125016.jpg,oculos,3,vestuario_pessoais,vermelho,dia,dentro,Carime
20200928_125028.jpg,chave,1,vestuario_pessoais,vermelho,dia,dentro,Carime
20200928_125030.jpg,chave,2,vestuario_pessoais,vermelho,dia,dentro,Carime
20200928_125032.jpg,chave,3,vestuario_pessoais,vermelho,dia,dentro,Carime
20200928_125044.jpg,semTampa,1,cozinha_potes,vermelho,dia,dentro,Carime
20200928_125046.jpg,semTampa,2,cozinha_potes,vermelho,dia,dentro,Carime
20200928_125049.jpg,semTampa,3,cozinha_potes,vermelho,dia,dentro,Carime
20200928_125100.jpg,comTampa,1,cozinha_potes,vermelho,dia,dentro,Carime
20200928_125102.jpg,comTampa,2,cozinha_potes,vermelho,dia,dentro,Carime
20200928_125105.jpg,comTampa,3,cozinha_potes,vermelho,dia,dentro,Carime
20200928_125132.jpg,pote,1,cozinha_potes,vermelho,dia,dentro,Carime
20200928_125135.jpg,pote,2,cozinha_potes,vermelho,dia,dentro,Carime
20200928_125138.jpg,pote,3,cozinha_potes,vermelho,dia,dentro,Carime
20200928_125208.jpg,xicara,1,cozinha_copos,vermelho,dia,dentro,Carime
20200928_125212.jpg,xicara,2,cozinha_copos,vermelho,dia,dentro,Carime
20200928_125218.jpg,xicara,3,cozinha_copos,vermelho,dia,dentro,Carime
20200928_125227.jpg,copo,1,cozinha_copos,vermelho,dia,dentro,Carime
20200928_125230.jpg,copo,2,cozinha_copos,vermelho,dia,dentro,Carime
20200928_125233.jpg,copo,3,cozinha_copos,vermelho,dia,dentro,Carime
20200928_125240.jpg,taca,1,cozinha_copos,vermelho,dia,dentro,Carime
20200928_125243.jpg,taca,2,cozinha_copos,vermelho,dia,dentro,Carime
20200928_125245.jpg,taca,3,cozinha_copos,vermelho,dia,dentro,Carime
20200928_125311.jpg,carteira,1,vestuario_pessoais,branco,dia,dentro,Carime
20200928_125315.jpg,carteira,2,vestuario_pessoais,branco,dia,dentro,Carime
20200928_125317.jpg,carteira,3,vestuario_pessoais,branco,dia,dentro,Carime
20200928_125327.jpg,oculos,1,vestuario_pessoais,branco,dia,dentro,Carime
20200928_125330.jpg,oculos,2,vestuario_pessoais,branco,dia,dentro,Carime
20200928_125332.jpg,oculos,3,vestuario_pessoais,branco,dia,dentro,Carime
20200928_125341.jpg,chave,1,vestuario_pessoais,branco,dia,dentro,Carime
20200928_125344.jpg,chave,2,vestuario_pessoais,branco,dia,dentro,Carime
20200928_125346.jpg,chave,3,vestuario_pessoais,branco,dia,dentro,Carime
20200928_125400.jpg,comTampa,1,cozinha_potes,branco,dia,dentro,Carime
20200928_125405.jpg,comTampa,2,cozinha_potes,branco,dia,dentro,Carime
20200928_125407.jpg,comTampa,3,cozinha_potes,branco,dia,dentro,Carime
20200928_125417.jpg,semTampa,1,cozinha_potes,branco,dia,dentro,Carime
20200928_125420.jpg,semTampa,2,cozinha_potes,branco,dia,dentro,Carime
20200928_125422.jpg,semTampa,3,cozinha_potes,branco,dia,dentro,Carime
20200928_125437.jpg,pote,1,cozinha_potes,branco,dia,dentro,Carime
20200928_125439.jpg,pote,2,cozinha_potes,branco,dia,dentro,Carime
20200928_125441.jpg,pote,3,cozinha_potes,branco,dia,dentro,Carime
